date,longitude,latitude,level,expver,o3,t,OT
1969/6/1,104,1,50,1,2.74E-06,210.70753,7.8161874
1969/7/1,104,1,50,1,2.51E-06,211.37535,10.555481
1969/8/1,104,1,50,1,3.02E-06,210.93225,7.2410417
1969/9/1,104,1,50,1,2.46E-06,210.34723,6.7917457
1969/10/1,104,1,50,1,2.22E-06,209.99007,9.816849
1969/11/1,104,1,50,1,2.10E-06,207.9149,10.843643
1969/12/1,104,1,50,1,2.04E-06,206.21739,11.755173
1970/1/1,104,1,50,1,1.98E-06,203.79453,11.292938
1970/2/1,104,1,50,1,1.89E-06,204.03342,7.5080314
1970/3/1,104,1,50,1,1.95E-06,204.22737,8.470137
1970/4/1,104,1,50,1,2.13E-06,205.40924,6.9622903
1970/5/1,104,1,50,1,2.20E-06,206.93881,2.5269637
1970/6/1,104,1,50,1,2.27E-06,206.49255,-9.79927
1970/7/1,104,1,50,1,2.18E-06,207.55537,-13.067839
1970/8/1,104,1,50,1,2.14E-06,207.56561,-16.782175
1970/9/1,104,1,50,1,2.06E-06,206.62502,-18.048906
1970/10/1,104,1,50,1,1.85E-06,205.999,-18.254736
1970/11/1,104,1,50,1,1.74E-06,204.99373,-18.242975
1970/12/1,104,1,50,1,1.77E-06,205.79242,-20.497688
1971/1/1,104,1,50,1,1.62E-06,202.61186,-19.17097
1971/2/1,104,1,50,1,1.74E-06,204.09964,-17.972456
1971/3/1,104,1,50,1,1.94E-06,206.34512,-16.123522
1971/4/1,104,1,50,1,2.07E-06,208.85156,-9.248823
1971/5/1,104,1,50,1,2.23E-06,209.82686,-0.52519083
1971/6/1,104,1,50,1,2.31E-06,210.69257,7.872644
1971/7/1,104,1,50,1,2.49E-06,210.88573,5.9013877
1971/8/1,104,1,50,1,2.72E-06,210.91174,2.5540147
1971/9/1,104,1,50,1,2.31E-06,210.01924,6.9705234
1971/10/1,104,1,50,1,2.21E-06,209.38927,12.028044
1971/11/1,104,1,50,1,2.10E-06,208.92094,14.906124
1971/12/1,104,1,50,1,1.68E-06,208.26575,12.751387
1972/1/1,104,1,50,1,1.75E-06,207.31332,14.810854
1972/2/1,104,1,50,1,1.78E-06,205.98323,14.600321
1972/3/1,104,1,50,1,1.95E-06,206.29071,16.157566
1972/4/1,104,1,50,1,1.97E-06,206.71252,17.3008
1972/5/1,104,1,50,1,1.97E-06,206.46101,12.776085
1972/6/1,104,1,50,1,2.12E-06,207.07364,1.1296763
1972/7/1,104,1,50,1,2.35E-06,207.51437,-9.29587
1972/8/1,104,1,50,1,2.14E-06,206.36482,-13.873513
1972/9/1,104,1,50,1,2.09E-06,206.78506,-16.154102
1972/10/1,104,1,50,1,1.83E-06,205.42973,-19.06394
1972/11/1,104,1,50,1,1.87E-06,204.27074,-20.92934
1972/12/1,104,1,50,1,1.82E-06,204.27626,-20.053097
1973/1/1,104,1,50,1,1.94E-06,203.02501,-16.074121
1973/2/1,104,1,50,1,2.31E-06,203.3183,-12.185713
1973/3/1,104,1,50,1,3.11E-06,206.85838,-2.6446443
1973/4/1,104,1,50,1,2.89E-06,208.03238,3.8007522
1973/5/1,104,1,50,1,3.44E-06,208.6718,8.130224
1973/6/1,104,1,50,1,3.12E-06,209.6337,9.5722065
1973/7/1,104,1,50,1,2.76E-06,210.65709,6.647077
1973/8/1,104,1,50,1,2.96E-06,209.89388,8.139633
1973/9/1,104,1,50,1,2.83E-06,208.85393,8.839453
1973/10/1,104,1,50,1,2.66E-06,208.57954,9.508694
1973/11/1,104,1,50,1,2.76E-06,207.23132,11.5458145
1973/12/1,104,1,50,1,2.39E-06,206.92226,9.781563
1974/1/1,104,1,50,1,2.49E-06,206.63525,11.349394
1974/2/1,104,1,50,1,2.55E-06,206.65497,10.142647
1974/3/1,104,1,50,1,2.35E-06,205.2011,10.196751
1974/4/1,104,1,50,1,2.13E-06,205.08914,11.489359
1974/5/1,104,1,50,1,2.30E-06,206.10938,7.0681453
1974/6/1,104,1,50,1,2.72E-06,207.5798,-2.4117632
1974/7/1,104,1,50,1,2.73E-06,207.42528,-7.0117536
1974/8/1,104,1,50,1,2.46E-06,206.69913,-10.190933
1974/9/1,104,1,50,1,2.15E-06,205.79005,-11.659966
1974/10/1,104,1,50,1,2.20E-06,204.95905,-13.615932
1974/11/1,104,1,50,1,1.80E-06,204.68388,-13.207803
1974/12/1,104,1,50,1,1.85E-06,204.2668,-12.704403
1975/1/1,104,1,50,1,1.85E-06,204.29202,-13.016088
1975/2/1,104,1,50,1,1.77E-06,204.14223,-12.920818
1975/3/1,104,1,50,1,1.64E-06,203.61397,-14.418079
1975/4/1,104,1,50,1,1.68E-06,204.5459,-14.588623
1975/5/1,104,1,50,1,2.29E-06,208.15616,-13.013735
1975/6/1,104,1,50,1,3.49E-06,210.77614,-5.151057
1975/7/1,104,1,50,1,3.26E-06,211.36194,2.7422023
1975/8/1,104,1,50,1,3.32E-06,210.29834,7.045798
1975/9/1,104,1,50,1,2.95E-06,208.76167,7.643291
1975/10/1,104,1,50,1,2.97E-06,209.92935,10.115595
1975/11/1,104,1,50,1,2.79E-06,208.99663,11.316462
1975/12/1,104,1,50,1,2.90E-06,208.2823,9.520454
1976/1/1,104,1,50,1,2.76E-06,207.44499,9.629837
1976/2/1,104,1,50,1,2.69E-06,207.54985,10.045025
1976/3/1,104,1,50,1,2.79E-06,206.90018,9.4757595
1976/4/1,104,1,50,1,2.52E-06,206.54774,12.676111
1976/5/1,104,1,50,1,2.46E-06,207.1509,14.253351
1976/6/1,104,1,50,1,2.89E-06,209.5107,11.705772
1976/7/1,104,1,50,1,2.82E-06,209.42317,9.188776
1976/8/1,104,1,50,1,2.90E-06,209.49178,6.0507607
1976/9/1,104,1,50,1,2.46E-06,208.2011,6.2307143
1976/10/1,104,1,50,1,1.94E-06,207.11069,4.9957385
1976/11/1,104,1,50,1,1.65E-06,204.04918,1.7154078
1976/12/1,104,1,50,1,1.68E-06,203.08807,-0.48872948
1977/1/1,104,1,50,1,1.58E-06,201.0145,-0.84746075
1977/2/1,104,1,50,1,1.61E-06,202.16403,-2.7187428
1977/3/1,104,1,50,1,1.65E-06,203.45549,-3.2915363
1977/4/1,104,1,50,1,1.80E-06,204.11226,-4.5723825
1977/5/1,104,1,50,1,2.11E-06,205.40924,-10.997784
1977/6/1,104,1,50,1,2.17E-06,206.73618,-16.078827
1977/7/1,104,1,50,1,2.26E-06,206.7827,-17.644306
1977/8/1,104,1,50,1,2.26E-06,207.35983,-20.078972
1977/9/1,104,1,50,1,2.21E-06,206.62975,-21.17163
1977/10/1,104,1,50,1,2.29E-06,205.8137,-19.537935
1977/11/1,104,1,50,1,2.18E-06,205.38165,-17.776037
1977/12/1,104,1,50,1,2.41E-06,207.37639,-6.4024987
1978/1/1,104,1,50,1,2.22E-06,206.47916,2.0811963
1978/2/1,104,1,50,1,1.78E-06,206.1614,3.0680003
1978/3/1,104,1,50,1,1.61E-06,206.17009,4.9098783
1978/4/1,104,1,50,1,1.62E-06,207.04604,7.504503
1978/5/1,104,1,50,1,2.29E-06,208.03474,10.6472225
1978/6/1,104,1,50,1,2.87E-06,210.05392,9.05234
1978/7/1,104,1,50,1,2.89E-06,210.61372,10.988312
1978/8/1,104,1,50,1,2.80E-06,209.85524,10.7177925
1978/9/1,104,1,50,1,2.62E-06,208.84131,10.033264
1978/10/1,104,1,50,1,2.54E-06,207.12173,11.583452
1978/11/1,104,1,50,1,2.40E-06,207.33382,9.949755
1978/12/1,104,1,50,1,2.18E-06,207.4237,11.221191
1979/1/1,104,1,50,1,1.88E-06,206.04709,10.786011
1979/2/1,104,1,50,1,1.89E-06,204.22107,11.068291
1979/3/1,104,1,50,1,1.85E-06,204.9417,8.505421
1979/4/1,104,1,50,1,2.04E-06,206.47836,10.671923
1979/5/1,104,1,50,1,2.17E-06,207.27547,9.085272
1979/6/1,104,1,50,1,2.20E-06,207.03105,-0.25349617
1979/7/1,104,1,50,1,2.06E-06,207.9354,-8.25261
1979/8/1,104,1,50,1,2.12E-06,207.99611,-11.544703
1979/9/1,104,1,50,1,2.04E-06,207.18323,-15.598951
1979/10/1,104,1,50,1,1.93E-06,204.90149,-16.548119
1979/11/1,104,1,50,1,1.82E-06,204.55536,-17.118559
1979/12/1,104,1,50,1,1.81E-06,205.98401,-18.86752
1980/1/1,104,1,50,1,1.67E-06,203.90964,-20.418884
1980/2/1,104,1,50,1,1.60E-06,201.90384,-20.57061
1980/3/1,104,1,50,1,1.64E-06,202.51726,-16.858625
1980/4/1,104,1,50,1,1.90E-06,206.12909,-16.494015
1980/5/1,104,1,50,1,2.46E-06,210.36299,-5.9343843
1980/6/1,104,1,50,1,2.30E-06,210.41425,3.9465976
1980/7/1,104,1,50,1,2.45E-06,212.23317,2.8574662
1980/8/1,104,1,50,1,2.50E-06,211.81609,3.4243789
1980/9/1,104,1,50,1,2.55E-06,212.0124,8.067888
1980/10/1,104,1,50,1,2.40E-06,209.74643,9.368729
1980/11/1,104,1,50,1,2.23E-06,208.86182,10.577829
1980/12/1,104,1,50,1,2.03E-06,208.21924,12.163301
1981/1/1,104,1,50,1,2.00E-06,207.52147,9.217003
1981/2/1,104,1,50,1,1.94E-06,205.84918,8.550116
1981/3/1,104,1,50,1,2.09E-06,205.96982,9.596905
1981/4/1,104,1,50,1,2.09E-06,206.56667,12.199764
1981/5/1,104,1,50,1,2.20E-06,207.37088,15.936447
1981/6/1,104,1,50,1,2.15E-06,208.13644,7.275151
1981/7/1,104,1,50,1,2.37E-06,209.24577,5.6908536
1981/8/1,104,1,50,1,2.25E-06,208.96588,3.952478
1981/9/1,104,1,50,1,2.32E-06,207.47101,3.2150216
1981/10/1,104,1,50,1,2.31E-06,206.52725,2.1623511
1981/11/1,104,1,50,1,2.15E-06,205.38795,-3.0351317
1981/12/1,104,1,50,1,1.91E-06,204.64445,-3.732599
1982/1/1,104,1,50,1,1.78E-06,202.8681,-4.191304
1982/2/1,104,1,50,1,1.85E-06,202.9635,-3.6855524
1982/3/1,104,1,50,1,1.87E-06,203.54065,-5.15929
1982/4/1,104,1,50,1,1.92E-06,204.52382,-10.841354
1982/5/1,104,1,50,1,2.17E-06,206.65182,-17.718405
1982/6/1,104,1,50,1,2.22E-06,208.43369,-20.29421
1982/7/1,104,1,50,1,2.34E-06,210.86917,-23.185228
1982/8/1,104,1,50,1,2.53E-06,212.62581,-19.962532
1982/9/1,104,1,50,1,3.28E-06,214.84999,-10.249742
1982/10/1,104,1,50,1,3.75E-06,212.08888,0.62627697
1982/11/1,104,1,50,1,2.75E-06,211.84053,5.9931283
1982/12/1,104,1,50,1,2.20E-06,210.12726,10.433161
1983/1/1,104,1,50,1,2.16E-06,209.75905,9.97916
1983/2/1,104,1,50,1,2.25E-06,208.10097,11.624619
1983/3/1,104,1,50,1,2.17E-06,207.76509,13.8017025
1983/4/1,104,1,50,1,2.40E-06,208.45103,13.019552
1983/5/1,104,1,50,1,2.26E-06,209.07942,14.198072
1983/6/1,104,1,50,1,2.26E-06,209.72751,12.8760605
1983/7/1,104,1,50,1,2.16E-06,209.76614,9.649834
1983/8/1,104,1,50,1,2.29E-06,210.12094,9.646305
1983/9/1,104,1,50,1,2.38E-06,209.12279,9.733341
1983/10/1,104,1,50,1,2.26E-06,208.16719,8.023193
1983/11/1,104,1,50,1,2.03E-06,206.14565,4.788733
1983/12/1,104,1,50,1,1.90E-06,205.2689,2.8998084
1984/1/1,104,1,50,1,1.86E-06,204.13513,1.406076
1984/2/1,104,1,50,1,1.80E-06,203.4752,2.6975074
1984/3/1,104,1,50,1,1.94E-06,202.30753,5.370936
1984/4/1,104,1,50,1,2.16E-06,204.4371,3.616094
1984/5/1,104,1,50,1,1.92E-06,204.8392,-4.6535378
1984/6/1,104,1,50,1,1.87E-06,205.13171,-13.862928
1984/7/1,104,1,50,1,1.88E-06,206.3735,-19.604977
1984/8/1,104,1,50,1,1.96E-06,207.29834,-21.585642
1984/9/1,104,1,50,1,2.00E-06,207.09097,-21.569176
1984/10/1,104,1,50,1,1.95E-06,205.36745,-20.54591
1984/11/1,104,1,50,1,1.84E-06,204.0066,-21.783237
1984/12/1,104,1,50,1,1.70E-06,203.19531,-20.73645
1985/1/1,104,1,50,1,1.70E-06,202.67021,-19.052177
1985/2/1,104,1,50,1,2.07E-06,205.2831,-13.401871
1985/3/1,104,1,50,1,2.57E-06,207.51674,-0.95684433
1985/4/1,104,1,50,1,2.41E-06,208.42502,4.6264215
1985/5/1,104,1,50,1,2.62E-06,210.15091,9.542801
1985/6/1,104,1,50,1,2.61E-06,210.75327,6.420077
1985/7/1,104,1,50,1,2.57E-06,211.50545,8.817106
1985/8/1,104,1,50,1,2.56E-06,211.10806,7.720918
1985/9/1,104,1,50,1,2.64E-06,210.81241,10.33201
1985/10/1,104,1,50,1,2.48E-06,209.93488,12.003344
1985/11/1,104,1,50,1,2.21E-06,208.43448,10.080311
1985/12/1,104,1,50,1,1.99E-06,207.27469,8.971184
1986/1/1,104,1,50,1,1.93E-06,205.90201,9.505165
1986/2/1,104,1,50,1,1.98E-06,206.27495,11.583452
1986/3/1,104,1,50,1,2.01E-06,205.70255,12.335022
1986/4/1,104,1,50,1,2.07E-06,206.0873,14.253351
1986/5/1,104,1,50,1,2.14E-06,207.0492,13.861689
1986/6/1,104,1,50,1,2.23E-06,208.01581,10.988312
1986/7/1,104,1,50,1,2.36E-06,208.77193,7.8797
1986/8/1,104,1,50,1,2.34E-06,207.61293,7.01757
1986/9/1,104,1,50,1,2.46E-06,207.46155,7.852649
1986/10/1,104,1,50,1,2.36E-06,206.54144,7.8573537
1986/11/1,104,1,50,1,2.26E-06,204.72015,5.3579984
1986/12/1,104,1,50,1,2.26E-06,203.99242,3.229135
1987/1/1,104,1,50,1,2.14E-06,202.88072,2.2270408
1987/2/1,104,1,50,1,2.03E-06,201.34721,1.9282937
1987/3/1,104,1,50,1,2.28E-06,202.41554,-0.26408148
1987/4/1,104,1,50,1,2.17E-06,203.67941,-7.621008
1987/5/1,104,1,50,1,2.27E-06,205.73093,-16.669262
1987/6/1,104,1,50,1,2.18E-06,206.71568,-20.984621
1987/7/1,104,1,50,1,2.16E-06,208.49992,-24.586044
1987/8/1,104,1,50,1,2.42E-06,211.49756,-20.594133
1987/9/1,104,1,50,1,3.14E-06,212.57141,-6.4566026
1987/10/1,104,1,50,1,2.91E-06,210.33855,5.749662
1987/11/1,104,1,50,1,2.46E-06,209.1622,8.438379
1987/12/1,104,1,50,1,2.15E-06,206.50517,6.031942
1988/1/1,104,1,50,1,2.18E-06,207.6074,8.298416
1988/2/1,104,1,50,1,2.07E-06,206.97823,7.5668397
1988/3/1,104,1,50,1,2.00E-06,205.43132,6.7294087
1988/4/1,104,1,50,1,2.17E-06,207.0894,8.39839
1988/5/1,104,1,50,1,2.20E-06,208.05287,9.633366
1988/6/1,104,1,50,1,2.29E-06,209.35458,9.893299
1988/7/1,104,1,50,1,2.25E-06,209.53198,10.223803
1988/8/1,104,1,50,1,2.28E-06,208.12619,11.4928875
1988/9/1,104,1,50,1,2.21E-06,207.0082,11.291761
1988/10/1,104,1,50,1,2.15E-06,206.45786,10.875399
1988/11/1,104,1,50,1,2.07E-06,205.55432,11.546991
1988/12/1,104,1,50,1,1.93E-06,205.8011,9.752159
1989/1/1,104,1,50,1,1.96E-06,205.76088,11.7398815
1989/2/1,104,1,50,1,1.91E-06,204.47888,9.798029
1989/3/1,104,1,50,1,2.04E-06,204.87468,11.528172
1989/4/1,104,1,50,1,2.15E-06,206.12593,11.303524
1989/5/1,104,1,50,1,2.28E-06,206.52962,7.009337
1989/6/1,104,1,50,1,2.46E-06,207.94722,-2.180058
1989/7/1,104,1,50,1,2.21E-06,208.47862,-7.4292927
1989/8/1,104,1,50,1,2.20E-06,208.2965,-8.276134
1989/9/1,104,1,50,1,2.19E-06,207.758,-11.170681
1989/10/1,104,1,50,1,2.08E-06,206.35063,-14.867374
1989/11/1,104,1,50,1,2.11E-06,205.15852,-15.540142
1989/12/1,104,1,50,1,2.08E-06,205.08755,-16.805698
1990/1/1,104,1,50,1,1.91E-06,203.2647,-17.817202
1990/2/1,104,1,50,1,1.92E-06,203.01633,-18.961613
1990/3/1,104,1,50,1,2.16E-06,205.58664,-18.851053
1990/4/1,104,1,50,1,2.51E-06,209.82529,-8.704258
1990/5/1,104,1,50,1,2.71E-06,210.80373,0.2875409
1990/6/1,104,1,50,1,2.65E-06,211.56458,6.7223516
1990/7/1,104,1,50,1,2.69E-06,211.74591,5.159226
1990/8/1,104,1,50,1,2.57E-06,211.40294,7.253979
1990/9/1,104,1,50,1,2.62E-06,210.49466,9.014702
1990/10/1,104,1,50,1,2.56E-06,209.30019,8.21726
1990/11/1,104,1,50,1,2.39E-06,208.53618,11.038887
1990/12/1,104,1,50,1,2.26E-06,207.594,9.3899
1991/1/1,104,1,50,1,2.06E-06,205.90753,6.628258
1991/2/1,104,1,50,1,2.02E-06,204.81476,9.785091
1991/3/1,104,1,50,1,2.55E-06,206.63998,5.776714
1991/4/1,104,1,50,1,2.18E-06,206.02344,7.7467933
1991/5/1,104,1,50,1,2.25E-06,205.97218,9.12879
1991/6/1,104,1,50,1,2.58E-06,207.5806,2.0776677
1991/7/1,104,1,50,1,2.57E-06,209.3057,-3.4150338
1991/8/1,104,1,50,1,2.34E-06,210.31805,-4.991098
1991/9/1,104,1,50,1,2.60E-06,210.64998,-3.5185366
1991/10/1,104,1,50,1,2.80E-06,209.64316,-2.2435713
1991/11/1,104,1,50,1,2.27E-06,207.50255,-3.6737907
1991/12/1,104,1,50,1,2.16E-06,206.66129,-3.2103808
1992/1/1,104,1,50,1,2.06E-06,205.39899,-2.9575047
1992/2/1,104,1,50,1,2.19E-06,205.08441,-1.6590161
1992/3/1,104,1,50,1,2.15E-06,206.1204,-2.2694468
1992/4/1,104,1,50,1,2.14E-06,206.23395,-7.9762106
1992/5/1,104,1,50,1,2.18E-06,207.4852,-13.1925125
1992/6/1,104,1,50,1,2.12E-06,208.22948,-20.163656
1992/7/1,104,1,50,1,2.02E-06,208.81923,-22.732405
1992/8/1,104,1,50,1,2.07E-06,208.999,-25.043573
1992/9/1,104,1,50,1,2.17E-06,210.14854,-23.57807
1992/10/1,104,1,50,1,2.32E-06,210.50491,-18.266499
1992/11/1,104,1,50,1,3.04E-06,212.43501,-7.6527643
1992/12/1,104,1,50,1,2.78E-06,211.06392,4.4923387
1993/1/1,104,1,50,1,2.34E-06,209.90018,7.483332
1993/2/1,104,1,50,1,2.29E-06,208.71121,9.142904
1993/3/1,104,1,50,1,2.35E-06,207.98506,7.6774
1993/4/1,104,1,50,1,2.41E-06,208.22711,10.341419
1993/5/1,104,1,50,1,2.32E-06,208.29808,12.934868
1993/6/1,104,1,50,1,2.16E-06,208.77509,11.235306
1993/7/1,104,1,50,1,2.15E-06,209.1488,9.328739
1993/8/1,104,1,50,1,2.23E-06,208.60162,8.919432
1993/9/1,104,1,50,1,2.18E-06,207.66653,9.5722065
1993/10/1,104,1,50,1,2.06E-06,206.10071,9.952108
1993/11/1,104,1,50,1,1.93E-06,204.34012,9.752159
1993/12/1,104,1,50,1,1.75E-06,202.40135,6.473005
1994/1/1,104,1,50,1,1.82E-06,201.88571,6.663543
1994/2/1,104,1,50,1,1.95E-06,201.87468,4.1924157
1994/3/1,104,1,50,1,1.93E-06,202.77586,4.417064
1994/4/1,104,1,50,1,2.14E-06,202.67967,1.1978946
1994/5/1,104,1,50,1,1.89E-06,202.73723,-10.33325
1994/6/1,104,1,50,1,2.03E-06,204.94485,-19.91666
1994/7/1,104,1,50,1,2.07E-06,207.00189,-23.756845
1994/8/1,104,1,50,1,2.10E-06,206.871,-26.210331
1994/9/1,104,1,50,1,2.15E-06,206.71962,-25.36702
1994/10/1,104,1,50,1,2.12E-06,205.05128,-26.522017
1994/11/1,104,1,50,1,2.32E-06,206.66995,-19.051003
1994/12/1,104,1,50,1,2.31E-06,207.80215,-4.3371487
1995/1/1,104,1,50,1,2.05E-06,206.37823,3.9218974
1995/2/1,104,1,50,1,2.07E-06,205.8626,2.2458596
1995/3/1,104,1,50,1,2.19E-06,207.32356,2.8751092
1995/4/1,104,1,50,1,2.20E-06,207.32593,5.247438
1995/5/1,104,1,50,1,2.25E-06,207.95038,11.521114
1995/6/1,104,1,50,1,2.36E-06,208.68283,12.460873
1995/7/1,104,1,50,1,2.41E-06,209.44052,11.846912
1995/8/1,104,1,50,1,2.39E-06,208.3722,10.262615
1995/9/1,104,1,50,1,2.36E-06,207.49939,11.107103
1995/10/1,104,1,50,1,2.21E-06,206.89072,10.731907
1995/11/1,104,1,50,1,1.97E-06,205.23184,9.83802
1995/12/1,104,1,50,1,1.91E-06,204.59715,9.19348
1996/1/1,104,1,50,1,1.79E-06,203.34511,7.51156
1996/2/1,104,1,50,1,1.93E-06,202.60634,7.403353
1996/3/1,104,1,50,1,1.90E-06,202.59924,7.1528296
1996/4/1,104,1,50,1,1.95E-06,203.01318,5.847284
1996/5/1,104,1,50,1,2.06E-06,203.74011,-2.325903
1996/6/1,104,1,50,1,2.00E-06,203.65813,-11.802282
1996/7/1,104,1,50,1,2.06E-06,204.42842,-16.963305
1996/8/1,104,1,50,1,2.12E-06,204.46942,-18.851053
1996/9/1,104,1,50,1,2.17E-06,204.1848,-18.368824
1996/10/1,104,1,50,1,2.24E-06,205.23973,-20.560024
1996/11/1,104,1,50,1,2.10E-06,204.96141,-18.845173
1996/12/1,104,1,50,1,1.89E-06,202.19398,-18.366472
1997/1/1,104,1,50,1,1.91E-06,201.09807,-17.998331
1997/2/1,104,1,50,1,1.88E-06,202.59294,-18.20769
1997/3/1,104,1,50,1,2.16E-06,206.55563,-17.263227
1997/4/1,104,1,50,1,2.51E-06,208.876,-1.7683997
1997/5/1,104,1,50,1,2.44E-06,209.30885,3.564343
1997/6/1,104,1,50,1,2.51E-06,209.48389,10.227331
1997/7/1,104,1,50,1,2.48E-06,210.56483,11.8280945
1997/8/1,104,1,50,1,2.40E-06,209.19453,12.536148
1997/9/1,104,1,50,1,2.61E-06,208.08598,10.254383
1997/10/1,104,1,50,1,2.40E-06,207.06969,10.8013
1997/11/1,104,1,50,1,2.06E-06,204.69728,12.1797695
1997/12/1,104,1,50,1,1.87E-06,202.03157,6.592973
1998/1/1,104,1,50,1,1.83E-06,201.56955,6.1413255
1998/2/1,104,1,50,1,1.80E-06,201.89676,7.847944
1998/3/1,104,1,50,1,1.86E-06,201.76114,6.918772
1998/4/1,104,1,50,1,1.86E-06,202.65523,7.6574054
1998/5/1,104,1,50,1,2.02E-06,203.09203,-5.5497775
1998/6/1,104,1,50,1,2.06E-06,203.72751,-15.773024
1998/7/1,104,1,50,1,2.12E-06,205.43289,-19.110987
1998/8/1,104,1,50,1,2.18E-06,206.28677,-21.161045
1998/9/1,104,1,50,1,2.31E-06,206.36089,-21.795
1998/10/1,104,1,50,1,2.19E-06,205.40294,-21.96084
1998/11/1,104,1,50,1,2.02E-06,204.67915,-22.352503
1998/12/1,104,1,50,1,1.78E-06,202.92014,-22.416016
1999/1/1,104,1,50,1,2.01E-06,205.79321,-19.570868
1999/2/1,104,1,50,1,2.22E-06,207.72725,-12.887885
1999/3/1,104,1,50,1,2.06E-06,205.96115,0.414567
1999/4/1,104,1,50,1,2.23E-06,207.86208,4.966334
1999/5/1,104,1,50,1,2.51E-06,209.32462,5.7531905
1999/6/1,104,1,50,1,2.51E-06,209.86707,9.926231
1999/7/1,104,1,50,1,2.44E-06,210.27785,7.829125
1999/8/1,104,1,50,1,2.49E-06,210.15248,7.6232963
1999/9/1,104,1,50,1,2.51E-06,209.2647,9.137024
1999/10/1,104,1,50,1,2.44E-06,208.33592,12.323261
1999/11/1,104,1,50,1,2.21E-06,207.97876,10.669569
1999/12/1,104,1,50,1,2.10E-06,207.1241,12.25622
2000/1/1,104,1,50,1,2.01E-06,205.93907,11.458778
2000/2/1,104,1,50,1,1.95E-06,205.13013,11.47995
2000/3/1,104,1,50,1,1.94E-06,205.53224,13.039547
2000/4/1,104,1,50,1,2.05E-06,205.8563,12.785494
2000/5/1,104,1,50,1,2.15E-06,206.45628,14.14044
2000/6/1,104,1,50,1,2.24E-06,207.38744,13.502956
2000/7/1,104,1,50,1,2.35E-06,207.68073,11.675194
2000/8/1,104,1,50,1,2.30E-06,207.10516,11.040062
2000/9/1,104,1,50,1,2.37E-06,205.6789,11.505825
2000/10/1,104,1,50,1,2.15E-06,203.58716,5.694382
2000/11/1,104,1,50,1,2.08E-06,202.43604,4.455878
2000/12/1,104,1,50,1,1.85E-06,201.9614,2.832767
2001/1/1,104,1,50,1,2.00E-06,202.9091,3.432612
2001/2/1,104,1,50,1,1.86E-06,201.75404,2.9233317
2001/3/1,104,1,50,1,1.90E-06,203.38611,3.2397208
2001/4/1,104,1,50,1,2.10E-06,204.37245,2.744554
2001/5/1,104,1,50,1,2.24E-06,204.85892,-2.68581
2001/6/1,104,1,50,1,2.19E-06,205.04498,-8.757186
2001/7/1,104,1,50,1,2.29E-06,206.28441,-14.614498
2001/8/1,104,1,50,1,2.39E-06,207.17929,-17.439651
2001/9/1,104,1,50,1,2.48E-06,206.03763,-18.368824
2001/10/1,104,1,50,1,2.32E-06,204.95589,-18.33942
2001/11/1,104,1,50,1,2.10E-06,204.02475,-19.971941
2001/12/1,104,1,50,1,2.01E-06,204.24945,-19.619091
2002/1/1,104,1,50,1,2.14E-06,204.42528,-14.960291
2002/2/1,104,1,50,1,2.40E-06,207.73514,-7.872708
2002/3/1,104,1,50,1,2.29E-06,207.25104,3.776053
2002/4/1,104,1,50,1,2.40E-06,207.38507,8.792406
2002/5/1,104,1,50,1,2.33E-06,207.58453,10.722498
2002/6/1,104,1,50,1,2.37E-06,208.63553,8.270187
2002/7/1,104,1,50,1,2.39E-06,208.20898,7.4198194
2002/8/1,104,1,50,1,2.42E-06,208.19716,7.712685
2002/9/1,104,1,50,1,2.43E-06,206.74722,8.343111
2002/10/1,104,1,50,1,2.40E-06,205.17508,10.072077
2002/11/1,104,1,50,1,2.19E-06,204.93933,7.537436
2002/12/1,104,1,50,1,2.05E-06,204.20372,6.682362
2003/1/1,104,1,50,1,2.06E-06,203.16534,5.562651
2003/2/1,104,1,50,1,2.03E-06,203.02579,6.1695533
2003/3/1,104,1,50,1,1.99E-06,203.91751,4.940459
2003/4/1,104,1,50,1,2.13E-06,204.52618,6.0789886
2003/5/1,104,1,50,1,2.24E-06,205.66785,4.628774
2003/6/1,104,1,50,1,2.38E-06,206.61633,1.1802516
2003/7/1,104,1,50,1,2.14E-06,207.01213,-3.9278426
2003/8/1,104,1,50,1,2.12E-06,206.72435,-8.616045
2003/9/1,104,1,50,1,2.11E-06,205.96115,-9.331156
2003/10/1,104,1,50,1,1.98E-06,203.39241,-12.222174
2003/11/1,104,1,50,1,1.97E-06,202.7735,-15.132011
2003/12/1,104,1,50,1,1.86E-06,202.25233,-16.811579
2004/1/1,104,1,50,1,1.85E-06,200.6652,-18.58524
2004/2/1,104,1,50,1,1.85E-06,201.31488,-17.325563
2004/3/1,104,1,50,1,2.07E-06,203.78348,-13.591233
2004/4/1,104,1,50,1,2.54E-06,207.80925,1.8883042
2004/5/1,104,1,50,1,2.50E-06,208.15932,7.378653
2004/6/1,104,1,50,1,2.40E-06,209.45787,11.13298
2004/7/1,104,1,50,1,2.43E-06,210.44183,10.593119
2004/8/1,104,1,50,1,2.61E-06,209.36168,8.826515
2004/9/1,104,1,50,1,2.67E-06,208.36588,6.8293834
2004/10/1,104,1,50,1,2.62E-06,206.84341,8.701841
2004/11/1,104,1,50,1,2.49E-06,206.44762,6.543575
2004/12/1,104,1,50,1,2.22E-06,205.64183,7.442167
2005/1/1,104,1,50,1,2.28E-06,205.02843,5.3121276
